workerid,proliferate.condition,accuracy,coding,failed_audio,failed_images,failed_video,internal_node_id,lex_code,response,result,rt,sib_code,slider_start,spk,stimulus,success,time_elapsed,timeout,trial_index,trial_type,triplet_id,error
913,list3,,,,,,0.0-6.0-0.4,neutral,8666,,8781,high,5000,723,audio/723_SN10_high.wav,,97445,,14,audio-slider-response,10,
913,list3,,,,,,0.0-6.0-1.4,,,,,,,,,,97948,,15,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.5,neutral,8184,,4251,control,5000,246,audio/246_CN20.wav,,102204,,16,audio-slider-response,20,
913,list3,,,,,,0.0-6.0-1.5,,,,,,,,,,102709,,17,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.6,neutral,,,,control,5000,246,audio/246_CN5.wav,,112730,,18,audio-slider-response,5,
913,list3,,,,,,0.0-6.0-1.6,,,,,,,,,,113248,,19,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.7,neutral,6351,,5061,low,5000,246,audio/246_SN20_low.wav,,118307,,20,audio-slider-response,20,
913,list3,,,,,,0.0-6.0-1.7,,,,,,,,,,118814,,21,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.8,neutral,,,,control,5000,246,audio/246_CN3.wav,,128832,,22,audio-slider-response,3,
913,list3,,,,,,0.0-6.0-1.8,,,,,,,,,,129349,,23,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.9,neutral,7398,,4851,high,5000,723,audio/723_SN17_high.wav,,134203,,24,audio-slider-response,17,
913,list3,,,,,,0.0-6.0-1.9,,,,,,,,,,134715,,25,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.10,neutral,7068,,6709,mid,5000,246,audio/246_SN13_mid.wav,,141435,,26,audio-slider-response,13,
913,list3,,,,,,0.0-6.0-1.10,,,,,,,,,,141938,,27,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.11,neutral,7219,,5669,high,5000,246,audio/246_SN10_high.wav,,147611,,28,audio-slider-response,10,
913,list3,,,,,,0.0-6.0-1.11,,,,,,,,,,148123,,29,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.12,neutral,6144,,8549,control,5000,246,audio/246_CN21.wav,,156674,,30,audio-slider-response,21,
913,list3,,,,,,0.0-6.0-1.12,,,,,,,,,,157177,,31,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.13,neutral,6613,,3501,low,5000,246,audio/246_SN9_low.wav,,160682,,32,audio-slider-response,9,
913,list3,,,,,,0.0-6.0-1.13,,,,,,,,,,161197,,33,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.14,neutral,6585,,4029,mid,5000,246,audio/246_SN7_mid.wav,,165234,,34,audio-slider-response,7,
913,list3,,,,,,0.0-6.0-1.14,,,,,,,,,,165738,,35,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.15,neutral,6475,,2691,control,5000,246,audio/246_CN10.wav,,168434,,36,audio-slider-response,10,
913,list3,,,,,,0.0-6.0-1.15,,,,,,,,,,168943,,37,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.16,neutral,6599,,3061,low,5000,723,audio/723_SN18_low.wav,,172003,,38,audio-slider-response,18,
913,list3,,,,,,0.0-6.0-1.16,,,,,,,,,,172514,,39,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.17,neutral,7150,,3067,high,5000,246,audio/246_SN2_high.wav,,175587,,40,audio-slider-response,2,
913,list3,,,,,,0.0-6.0-1.17,,,,,,,,,,176098,,41,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.18,neutral,6365,,4451,control,5000,723,audio/723_CN19.wav,,180555,,42,audio-slider-response,19,
913,list3,,,,,,0.0-6.0-1.18,,,,,,,,,,181060,,43,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.19,neutral,5992,,2811,control,5000,246,audio/246_CN2.wav,,183867,,44,audio-slider-response,2,
913,list3,,,,,,0.0-6.0-1.19,,,,,,,,,,184371,,45,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.20,neutral,6268,,2560,control,5000,246,audio/246_CN1.wav,,186931,,46,audio-slider-response,1,
913,list3,,,,,,0.0-6.0-1.20,,,,,,,,,,187443,,47,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.21,neutral,3718,,2469,high,5000,723,audio/723_SN4_high.wav,,189907,,48,audio-slider-response,4,
913,list3,,,,,,0.0-6.0-1.21,,,,,,,,,,190410,,49,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.22,neutral,6475,,2912,low,5000,723,audio/723_SN19_low.wav,,193323,,50,audio-slider-response,19,
913,list3,,,,,,0.0-6.0-1.22,,,,,,,,,,193830,,51,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.23,neutral,7922,,2389,control,5000,723,audio/723_CN1.wav,,196218,,52,audio-slider-response,1,
913,list3,,,,,,0.0-6.0-1.23,,,,,,,,,,196729,,53,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.24,neutral,7771,,2352,control,5000,723,audio/723_CN20.wav,,199084,,54,audio-slider-response,20,
913,list3,,,,,,0.0-6.0-1.24,,,,,,,,,,199595,,55,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.25,neutral,7343,,2219,control,5000,723,audio/723_CN13.wav,,201818,,56,audio-slider-response,13,
913,list3,,,,,,0.0-6.0-1.25,,,,,,,,,,202333,,57,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.26,neutral,2574,,2981,mid,5000,723,audio/723_SN1_mid.wav,,205307,,58,audio-slider-response,1,
913,list3,,,,,,0.0-6.0-1.26,,,,,,,,,,205813,,59,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.27,neutral,6957,,2011,control,5000,723,audio/723_CN14.wav,,207818,,60,audio-slider-response,14,
913,list3,,,,,,0.0-6.0-1.27,,,,,,,,,,208334,,61,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.28,neutral,,,,control,5000,246,audio/246_CN17.wav,,218343,,62,audio-slider-response,17,
913,list3,,,,,,0.0-6.0-1.28,,,,,,,,,,218846,,63,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.29,neutral,,,,control,5000,723,audio/723_CN15.wav,,228859,,64,audio-slider-response,15,
913,list3,,,,,,0.0-6.0-1.29,,,,,,,,,,229362,,65,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.30,neutral,6420,,3408,control,5000,723,audio/723_CN10.wav,,232772,,66,audio-slider-response,10,
913,list3,,,,,,0.0-6.0-1.30,,,,,,,,,,233281,,67,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.31,neutral,6172,,5549,low,5000,246,audio/246_SN19_low.wav,,238833,,68,audio-slider-response,19,
913,list3,,,,,,0.0-6.0-1.31,,,,,,,,,,239345,,69,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.32,neutral,,,,mid,5000,246,audio/246_SN8_mid.wav,,249361,,70,audio-slider-response,8,
913,list3,,,,,,0.0-6.0-1.32,,,,,,,,,,249864,,71,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.33,neutral,8832,,3200,mid,5000,723,audio/723_SN3_mid.wav,,253058,,72,audio-slider-response,3,
913,list3,,,,,,0.0-6.0-1.33,,,,,,,,,,253568,,73,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.34,neutral,7261,,5360,control,5000,246,audio/246_CN9.wav,,258931,,74,audio-slider-response,9,
913,list3,,,,,,0.0-6.0-1.34,,,,,,,,,,259433,,75,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.35,neutral,7867,,5040,control,5000,246,audio/246_CN8.wav,,264475,,76,audio-slider-response,8,
913,list3,,,,,,0.0-6.0-1.35,,,,,,,,,,264988,,77,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.36,neutral,6571,,5571,mid,5000,723,audio/723_SN7_mid.wav,,270563,,78,audio-slider-response,7,
913,list3,,,,,,0.0-6.0-1.36,,,,,,,,,,271064,,79,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.37,neutral,7578,,3200,control,5000,723,audio/723_CN8.wav,,274267,,80,audio-slider-response,8,
913,list3,,,,,,0.0-6.0-1.37,,,,,,,,,,274769,,81,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.38,neutral,7646,,3792,control,5000,723,audio/723_CN17.wav,,278563,,82,audio-slider-response,17,
913,list3,,,,,,0.0-6.0-1.38,,,,,,,,,,279065,,83,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.39,neutral,7453,,6869,mid,5000,246,audio/246_SN14_mid.wav,,285930,,84,audio-slider-response,14,
913,list3,,,,,,0.0-6.0-1.39,,,,,,,,,,286439,,85,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.40,neutral,6875,,3608,mid,5000,246,audio/246_SN1_mid.wav,,290051,,86,audio-slider-response,1,
913,list3,,,,,,0.0-6.0-1.40,,,,,,,,,,290558,,87,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.41,neutral,7426,,3379,control,5000,246,audio/246_CN14.wav,,293938,,88,audio-slider-response,14,
913,list3,,,,,,0.0-6.0-1.41,,,,,,,,,,294440,,89,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.42,neutral,7123,,2419,control,5000,246,audio/246_CN15.wav,,296867,,90,audio-slider-response,15,
913,list3,,,,,,0.0-6.0-1.42,,,,,,,,,,297380,,91,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.43,neutral,7164,,3261,control,5000,723,audio/723_CN4.wav,,300643,,92,audio-slider-response,4,
913,list3,,,,,,0.0-6.0-1.43,,,,,,,,,,301153,,93,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.44,neutral,6571,,2611,mid,5000,723,audio/723_SN14_mid.wav,,303762,,94,audio-slider-response,14,
913,list3,,,,,,0.0-6.0-1.44,,,,,,,,,,304268,,95,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.45,neutral,6241,,3429,low,5000,246,audio/246_SN15_low.wav,,307698,,96,audio-slider-response,15,
913,list3,,,,,,0.0-6.0-1.45,,,,,,,,,,308209,,97,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.46,neutral,6819,,5221,mid,5000,246,audio/246_SN3_mid.wav,,313434,,98,audio-slider-response,3,
913,list3,,,,,,0.0-6.0-1.46,,,,,,,,,,313942,,99,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.47,neutral,6737,,3629,low,5000,723,audio/723_SN9_low.wav,,317571,,100,audio-slider-response,9,
913,list3,,,,,,0.0-6.0-1.47,,,,,,,,,,318080,,101,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.48,neutral,6558,,4019,high,5000,246,audio/246_SN21_high.wav,,322098,,102,audio-slider-response,21,
913,list3,,,,,,0.0-6.0-1.48,,,,,,,,,,322606,,103,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.49,neutral,6475,,2661,high,5000,723,audio/723_SN16_high.wav,,325267,,104,audio-slider-response,16,
913,list3,,,,,,0.0-6.0-1.49,,,,,,,,,,325773,,105,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.50,neutral,6819,,5131,control,5000,246,audio/246_CN7.wav,,330899,,106,audio-slider-response,7,
913,list3,,,,,,0.0-6.0-1.50,,,,,,,,,,331409,,107,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.51,neutral,6406,,3421,low,5000,723,audio/723_SN20_low.wav,,334834,,108,audio-slider-response,20,
913,list3,,,,,,0.0-6.0-1.51,,,,,,,,,,335350,,109,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.52,neutral,7453,,3499,control,5000,723,audio/723_CN2.wav,,338851,,110,audio-slider-response,2,
913,list3,,,,,,0.0-6.0-1.52,,,,,,,,,,339357,,111,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.53,neutral,6819,,6229,high,5000,246,audio/246_SN17_high.wav,,345595,,112,audio-slider-response,17,
913,list3,,,,,,0.0-6.0-1.53,,,,,,,,,,346109,,113,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.54,neutral,6227,,2640,control,5000,723,audio/723_CN21.wav,,348747,,114,audio-slider-response,21,
913,list3,,,,,,0.0-6.0-1.54,,,,,,,,,,349257,,115,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.55,neutral,6571,,1949,low,5000,723,audio/723_SN15_low.wav,,351211,,116,audio-slider-response,15,
913,list3,,,,,,0.0-6.0-1.55,,,,,,,,,,351727,,117,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.56,neutral,3980,,2141,mid,5000,723,audio/723_SN13_mid.wav,,353875,,118,audio-slider-response,13,
913,list3,,,,,,0.0-6.0-1.56,,,,,,,,,,354377,,119,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.57,neutral,6433,,4421,control,5000,723,audio/723_CN7.wav,,358802,,120,audio-slider-response,7,
913,list3,,,,,,0.0-6.0-1.57,,,,,,,,,,359308,,121,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.58,neutral,6544,,3339,low,5000,723,audio/723_SN5_low.wav,,362650,,122,audio-slider-response,5,
913,list3,,,,,,0.0-6.0-1.58,,,,,,,,,,363160,,123,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.59,neutral,7040,,2269,control,5000,246,audio/246_CN16.wav,,365434,,124,audio-slider-response,16,
913,list3,,,,,,0.0-6.0-1.59,,,,,,,,,,365937,,125,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.60,neutral,6254,,2531,control,5000,723,audio/723_CN9.wav,,368474,,126,audio-slider-response,9,
913,list3,,,,,,0.0-6.0-1.60,,,,,,,,,,368986,,127,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.61,neutral,6792,,3320,high,5000,246,audio/246_SN4_high.wav,,372307,,128,audio-slider-response,4,
913,list3,,,,,,0.0-6.0-1.61,,,,,,,,,,372811,,129,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.62,neutral,2588,,2920,high,5000,246,audio/246_SN16_high.wav,,375733,,130,audio-slider-response,16,
913,list3,,,,,,0.0-6.0-1.62,,,,,,,,,,376246,,131,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.63,neutral,6668,,2600,high,5000,723,audio/723_SN2_high.wav,,378851,,132,audio-slider-response,2,
913,list3,,,,,,0.0-6.0-1.63,,,,,,,,,,379366,,133,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.64,neutral,6943,,2920,control,5000,246,audio/246_CN13.wav,,382291,,134,audio-slider-response,13,
913,list3,,,,,,0.0-6.0-1.64,,,,,,,,,,382798,,135,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.65,neutral,6544,,3280,low,5000,246,audio/246_SN5_low.wav,,386082,,136,audio-slider-response,5,
913,list3,,,,,,0.0-6.0-1.65,,,,,,,,,,386594,,137,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.66,neutral,6682,,2109,control,5000,723,audio/723_CN3.wav,,388706,,138,audio-slider-response,3,
913,list3,,,,,,0.0-6.0-1.66,,,,,,,,,,389222,,139,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.67,neutral,6833,,3461,mid,5000,723,audio/723_SN8_mid.wav,,392682,,140,audio-slider-response,8,
913,list3,,,,,,0.0-6.0-1.67,,,,,,,,,,393190,,141,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.68,neutral,3015,,3309,control,5000,723,audio/723_CN5.wav,,396498,,142,audio-slider-response,5,
913,list3,,,,,,0.0-6.0-1.68,,,,,,,,,,397009,,143,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.69,neutral,6296,,3211,control,5000,246,audio/246_CN19.wav,,400218,,144,audio-slider-response,19,
913,list3,,,,,,0.0-6.0-1.69,,,,,,,,,,400725,,145,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.70,neutral,6213,,2301,high,5000,723,audio/723_SN21_high.wav,,403027,,146,audio-slider-response,21,
913,list3,,,,,,0.0-6.0-1.70,,,,,,,,,,403542,,147,html-keyboard-response,,
913,list3,,,,,,0.0-6.0-0.71,neutral,6819,,3080,control,5000,723,audio/723_CN18.wav,,406620,,148,audio-slider-response,18,
913,list3,,,,,,0.0-6.0-1.71,,,,,,,,,,407129,,149,html-keyboard-response,,
913,list3,,,,,,0.0-7.0,,0,,4047,,,,"<p><font size='3'>You have completed the listening trials. You will now complete a short questionnaire. During the questionnaire, you will see a series of statements alongside a scale. Click along the scale to indicate how much you agree or disagree with the statement. Upon completion of the questionnaire, you will be asked to fill out an optional demographic survey. <br><br>When you're ready to begin the questionnaire, click ‘Continue’.</font></p>",,411179,,150,html-button-response,,
913,list3,,POSITIVE,,,,0.0-8.0-0.0,,9535,,4022,,5000,,Men are more sexual than women.<br><br>,,415202,,151,html-slider-response,,
913,list3,,NEGATIVE,,,,0.0-8.0-0.1,,8763,,2264,,5000,,People can be both aggressive and nurturing regardless of sex.<br><br>,,417467,,152,html-slider-response,,
913,list3,,NEGATIVE,,,,0.0-8.0-0.2,,7440,,4686,,5000,,People should be treated the same regardless of their sex.<br><br>,,422155,,153,html-slider-response,,
913,list3,,POSITIVE,,,,0.0-8.0-0.3,,5841,,2631,,5000,,Only some types of work are appropriate for both men and women.<br><br>,,424787,,154,html-slider-response,,
913,list3,,POSITIVE,,,,0.0-8.0-0.4,,6199,,2695,,5000,,"For many important jobs, it is better to choose men instead of women.<br><br>",,427483,,155,html-slider-response,,
913,list3,,NEGATIVE,,,,0.0-8.0-0.5,,6296,,2247,,5000,,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,,429731,,156,html-slider-response,,
913,list3,,POSITIVE,,,,0.0-8.0-0.6,,5937,,3455,,5000,,Mothers should work only if necessary.<br><br>,,433187,,157,html-slider-response,,
913,list3,,POSITIVE,,,,0.0-8.0-0.7,,6902,,2814,,5000,,Girls should be protected and watched over more than boys.<br><br>,,436003,,158,html-slider-response,,
913,list3,,POSITIVE,,,,0.0-8.0-0.8,,3470,,1815,,5000,,Some types of work are just not appropriate for women.<br><br>,,437819,,159,html-slider-response,,
913,list3,,POSITIVE,,,,0.0-8.0-0.9,,6447,,2329,,5000,,A father’s major responsibility is to provide financially for his children.<br><br>,,440149,,160,html-slider-response,,
913,list3,,NEGATIVE,,,,0.0-8.0-0.10,,3429,,2277,,5000,,We should stop thinking about whether people are male or female and focus on other characteristics.<br><br>,,442427,,161,html-slider-response,,
913,list3,,NEGATIVE,,,,0.0-8.0-0.11,,6957,,2182,,5000,,Tasks around the house should not be assigned by sex.<br><br>,,444610,,162,html-slider-response,,
913,list3,,POSITIVE,,,,0.0-8.0-0.12,,7963,,1959,,5000,,Mothers should make most decisions about how children are brought up.<br><br>,,446570,,163,html-slider-response,,
913,list3,,,,,,0.0-9.0,,0,,8552,,,,"<p><font size='3'>You have completed the questionnaire. There will now be an optional survey. Please answer the following questions if you feel comfortable doing so. If you do not wish to answer a question, please leave it blank. <br><br>When you're ready to procede, click ‘Continue’.</font></p>",,455123,,164,html-button-response,,
913,list3,[],,,,,0.0-10.0,,"{'age': '43', 'race': 'WHITE', 'P0_Q0': None, 'enjoy': 'Better than the average experiment', 'gender': 'MALE', 'region': 'Midwest - IA, IL, IN, KS, MI, MN, MO, ND, NE, OH, SD, WI', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'language': 'English', 'education': 'Graduated college', 'political': 'Very Conservative'}",,107204,,,,,,562409,,165,survey,,
913,list3,,,,,,0.0-11.0,,0,,5490,,,,Thank you for your time! Please click 'Finish' and then wait a moment until you're directed back to Prolific.<br><br>,,567901,,166,html-button-response,,
919,list3,,,[],[],[],0.0-0.0,,,,,,,,,True,2482,False,0,preload,,
919,list3,,,,,,0.0-1.0,,0,,35950,,,,"<p><font size='3'>DESCRIPTION: You are invited to participate in a research study. Its general purpose is to understand how people perceive speech. We are interested in how people make use of varying properties of language to infer social information about a speaker. In this study, you will hear spoken sentences, and you will be asked to make simple decisions about the sentences you hear. Following this, you will be asked to complete a short questionnaire, where you will indicate on a sliding scale how much you agree or disagree with a series of statements. You will also be asked to complete an optional demographic survey. <br><br>TIME INVOLVEMENT: Your participation will take approximately 10 to 20 minutes. <br><br>RISKS AND BENEFITS: The foreseeable risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. There are no known benefits to you for participating in this study, and we cannot and do not guarantee or promise that you will receive any benefits from this study. You will help us to understand how people perceive spoken language. <br><br>PAYMENT: You will be paid at the posted rate. <br><br>PARTICIPANT RIGHTS: If you have read this form and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. The alternative is not to participate. You have the right to refuse to answer particular questions. The results of this research study may be presented at scientific or professional meetings or published in scientific journals. Your individual privacy will be maintained in all published and written data resulting from the study. In accordance with scientific norms, the data from this study may be used or shared with other researchers for future research (after removing personally identifying information) without additional consent from you. <br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Grace Brown at (616) 498-8188. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA. <br><br>WAIVER OF DOCUMENTATION: If you agree to participate in this research, please click the 'Continue' button. </font></p>",,38437,,1,html-button-response,,
